date,wtd
2016/06/23 08:00:00,6.37
2016/06/23 16:00:00,6.37
2016/06/24 00:00:00,6.37
2016/06/24 08:00:00,6.37
2016/06/24 16:00:00,6.37
2016/06/25 00:00:00,6.38
2016/06/25 08:00:00,6.38
2016/06/25 16:00:00,6.38
2016/06/26 00:00:00,6.38
2016/06/26 08:00:00,6.38
2016/06/26 16:00:00,6.38
2016/06/27 00:00:00,6.38
2016/06/27 08:00:00,6.38
2016/06/27 16:00:00,6.39
2016/06/28 00:00:00,6.39
2016/06/28 08:00:00,6.39
2016/06/28 16:00:00,6.39
2016/06/29 00:00:00,6.39
2016/06/29 08:00:00,6.39
2016/06/29 16:00:00,6.4
2016/06/30 00:00:00,6.4
2016/06/30 08:00:00,6.4
2016/06/30 16:00:00,6.4
2016/07/01 00:00:00,6.4
2016/07/01 08:00:00,6.4
2016/07/01 16:00:00,6.4
2016/07/02 00:00:00,6.41
2016/07/02 08:00:00,6.41
2016/07/02 16:00:00,6.41
2016/07/03 00:00:00,6.41
2016/07/03 08:00:00,6.41
2016/07/03 16:00:00,6.41
2016/07/04 00:00:00,6.42
2016/07/04 08:00:00,6.42
2016/07/04 16:00:00,6.42
2016/07/05 00:00:00,6.42
2016/07/05 08:00:00,6.42
2016/07/05 16:00:00,6.42
2016/07/06 00:00:00,6.42
2016/07/06 08:00:00,6.42
2016/07/06 16:00:00,6.43
2016/07/07 00:00:00,6.43
2016/07/07 08:00:00,6.43
2016/07/07 16:00:00,6.43
2016/07/08 00:00:00,6.43
2016/07/08 08:00:00,6.43
2016/07/08 16:00:00,6.43
2016/07/09 00:00:00,6.44
2016/07/09 08:00:00,6.44
2016/07/09 16:00:00,6.44
2016/07/10 00:00:00,6.44
2016/07/10 08:00:00,6.44
2016/07/10 16:00:00,6.44
2016/07/11 00:00:00,6.44
2016/07/11 08:00:00,6.44
2016/07/11 16:00:00,6.45
2016/07/12 00:00:00,6.45
2016/07/12 08:00:00,6.45
2016/07/12 16:00:00,6.45
2016/07/13 00:00:00,6.45
2016/07/13 08:00:00,6.45
2016/07/13 16:00:00,6.45
2016/07/14 00:00:00,6.46
2016/07/14 08:00:00,6.46
2016/07/14 16:00:00,6.46
2016/07/15 00:00:00,6.46
2016/07/15 08:00:00,6.46
2016/07/15 16:00:00,6.46
2016/07/16 00:00:00,6.46
2016/07/16 08:00:00,6.47
2016/07/16 16:00:00,6.47
2016/07/17 00:00:00,6.47
2016/07/17 08:00:00,6.47
2016/07/17 16:00:00,6.47
2016/07/18 00:00:00,6.47
2016/07/18 08:00:00,6.47
2016/07/18 16:00:00,6.47
2016/07/19 00:00:00,6.47
2016/07/19 08:00:00,6.47
2016/07/19 16:00:00,6.47
2016/07/20 00:00:00,6.48
2016/07/20 08:00:00,6.48
2016/07/20 16:00:00,6.48
2016/07/21 00:00:00,6.48
2016/07/21 08:00:00,6.48
2016/07/21 16:00:00,6.48
2016/07/22 00:00:00,6.48
2016/07/22 08:00:00,6.48
2016/07/22 16:00:00,6.48
2016/07/23 00:00:00,6.48
2016/07/23 08:00:00,6.49
2016/07/23 16:00:00,6.49
2016/07/24 00:00:00,6.49
2016/07/24 08:00:00,6.49
2016/07/24 16:00:00,6.49
2016/07/25 00:00:00,6.49
2016/07/25 08:00:00,6.49
2016/07/25 16:00:00,6.49
2016/07/26 00:00:00,6.49
2016/07/26 08:00:00,6.49
2016/07/26 16:00:00,6.5
2016/07/27 00:00:00,6.5
2016/07/27 08:00:00,6.5
2016/07/27 16:00:00,6.5
2016/07/28 00:00:00,6.5
2016/07/28 08:00:00,6.5
2016/07/28 16:00:00,6.5
2016/07/29 00:00:00,6.5
2016/07/29 08:00:00,6.5
2016/07/29 16:00:00,6.5
2016/07/30 00:00:00,6.5
2016/07/30 08:00:00,6.5
2016/07/30 16:00:00,6.5
2016/07/31 00:00:00,6.5
2016/07/31 08:00:00,6.5
2016/07/31 16:00:00,6.5
2016/08/01 00:00:00,6.5
2016/08/01 08:00:00,6.5
2016/08/01 16:00:00,6.5
2016/08/02 00:00:00,6.51
2016/08/02 08:00:00,6.51
2016/08/02 16:00:00,6.51
2016/08/03 00:00:00,6.51
2016/08/03 08:00:00,6.51
2016/08/03 16:00:00,6.51
2016/08/04 00:00:00,6.51
2016/08/04 08:00:00,6.51
2016/08/04 16:00:00,6.51
2016/08/05 00:00:00,6.51
2016/08/05 08:00:00,6.51
2016/08/05 16:00:00,6.51
2016/08/06 00:00:00,6.51
2016/08/06 08:00:00,6.51
2016/08/06 16:00:00,6.51
2016/08/07 00:00:00,6.51
2016/08/07 08:00:00,6.51
2016/08/07 16:00:00,6.51
2016/08/08 00:00:00,6.51
2016/08/08 08:00:00,6.51
2016/08/08 16:00:00,6.51
2016/08/09 00:00:00,6.51
2016/08/09 08:00:00,6.51
2016/08/09 16:00:00,6.51
2016/08/10 00:00:00,6.52
2016/08/10 08:00:00,6.52
2016/08/10 16:00:00,6.52
2016/08/11 00:00:00,6.52
2016/08/11 08:00:00,6.52
2016/08/11 16:00:00,6.52
2016/08/12 00:00:00,6.52
2016/08/12 08:00:00,6.52
2016/08/12 16:00:00,6.52
2016/08/13 00:00:00,6.52
2016/08/13 08:00:00,6.52
2016/08/13 16:00:00,6.52
2016/08/14 00:00:00,6.52
2016/08/14 08:00:00,6.52
2016/08/14 16:00:00,6.52
2016/08/15 00:00:00,6.53
2016/08/15 08:00:00,6.53
2016/08/15 16:00:00,6.53
2016/08/16 00:00:00,6.53
2016/08/16 08:00:00,6.53
2016/08/16 16:00:00,6.53
2016/08/17 00:00:00,6.53
2016/08/17 08:00:00,6.53
2016/08/17 16:00:00,6.53
2016/08/18 00:00:00,6.53
2016/08/18 08:00:00,6.53
2016/08/18 16:00:00,6.53
2016/08/19 00:00:00,6.53
2016/08/19 08:00:00,6.53
2016/08/19 16:00:00,6.53
2016/08/20 00:00:00,6.53
2016/08/20 08:00:00,6.53
2016/08/20 16:00:00,6.53
2016/08/21 00:00:00,6.53
2016/08/21 08:00:00,6.54
2016/08/21 16:00:00,6.53
2016/08/22 00:00:00,6.54
2016/08/22 08:00:00,6.54
2016/08/22 16:00:00,6.54
2016/08/23 00:00:00,6.54
2016/08/23 08:00:00,6.54
2016/08/23 16:00:00,6.54
2016/08/24 00:00:00,6.54
2016/08/24 08:00:00,6.54
2016/08/24 16:00:00,6.54
2016/08/25 00:00:00,6.54
2016/08/25 08:00:00,6.54
2016/08/25 16:00:00,6.54
2016/08/26 00:00:00,6.54
2016/08/26 08:00:00,6.54
2016/08/26 16:00:00,6.54
2016/08/27 00:00:00,6.54
2016/08/27 08:00:00,6.54
2016/08/27 16:00:00,6.54
2016/08/28 00:00:00,6.55
2016/08/28 08:00:00,6.55
2016/08/28 16:00:00,6.55
2016/08/29 00:00:00,6.55
2016/08/29 08:00:00,6.55
2016/08/29 16:00:00,6.55
2016/08/30 00:00:00,6.55
2016/08/30 08:00:00,6.55
2016/08/30 16:00:00,6.55
2016/08/31 00:00:00,6.55
2016/08/31 08:00:00,6.55
2016/08/31 16:00:00,6.55
2016/09/01 00:00:00,6.55
2016/09/01 08:00:00,6.55
2016/09/01 16:00:00,6.55
2016/09/02 00:00:00,6.55
2016/09/02 08:00:00,6.55
2016/09/02 16:00:00,6.55
2016/09/03 00:00:00,6.55
2016/09/03 08:00:00,6.55
2016/09/03 16:00:00,6.55
2016/09/04 00:00:00,6.55
2016/09/04 08:00:00,6.55
2016/09/04 16:00:00,6.55
2016/09/05 00:00:00,6.55
2016/09/05 08:00:00,6.55
2016/09/05 16:00:00,6.55
2016/09/06 00:00:00,6.55
2016/09/06 08:00:00,6.55
2016/09/06 16:00:00,6.55
2016/09/07 00:00:00,6.56
2016/09/07 08:00:00,6.55
2016/09/07 16:00:00,6.55
2016/09/08 00:00:00,6.56
2016/09/08 08:00:00,6.56
2016/09/08 16:00:00,6.56
2016/09/09 00:00:00,6.56
2016/09/09 08:00:00,6.56
2016/09/09 16:00:00,6.56
2016/09/10 00:00:00,6.56
2016/09/10 08:00:00,6.56
2016/09/10 16:00:00,6.56
2016/09/11 00:00:00,6.56
2016/09/11 08:00:00,6.56
2016/09/11 16:00:00,6.56
2016/09/12 00:00:00,6.56
2016/09/12 08:00:00,6.56
2016/09/12 16:00:00,6.56
2016/09/13 00:00:00,6.56
2016/09/13 08:00:00,6.56
2016/09/13 16:00:00,6.56
2016/09/14 00:00:00,6.56
2016/09/14 08:00:00,6.56
2016/09/14 16:00:00,6.56
2016/09/15 00:00:00,6.56
2016/09/15 08:00:00,6.56
2016/09/15 16:00:00,6.56
2016/09/16 00:00:00,6.57
2016/09/16 08:00:00,6.56
2016/09/16 16:00:00,6.57
2016/09/17 00:00:00,6.57
2016/09/17 08:00:00,6.56
2016/09/17 16:00:00,6.56
2016/09/18 00:00:00,6.56
2016/09/18 08:00:00,6.56
2016/09/18 16:00:00,6.56
2016/09/19 00:00:00,6.56
2016/09/19 08:00:00,6.56
2016/09/19 16:00:00,6.56
2016/09/20 00:00:00,6.56
2016/09/20 08:00:00,6.56
2016/09/20 16:00:00,6.56
2016/09/21 00:00:00,6.56
2016/09/21 08:00:00,6.57
2016/09/21 16:00:00,6.56
2016/09/22 00:00:00,6.56
2016/09/22 08:00:00,6.57
2016/09/22 16:00:00,6.57
2016/09/23 00:00:00,6.57
2016/09/23 08:00:00,6.56
2016/09/23 16:00:00,6.57
2016/09/24 00:00:00,6.57
2016/09/24 08:00:00,6.57
2016/09/24 16:00:00,6.57
2016/09/25 00:00:00,6.57
2016/09/25 08:00:00,6.57
2016/09/25 16:00:00,6.57
2016/09/26 00:00:00,6.57
2016/09/26 08:00:00,6.57
2016/09/26 16:00:00,6.57
2016/09/27 00:00:00,6.57
2016/09/27 08:00:00,6.57
2016/09/27 16:00:00,6.57
2016/09/28 00:00:00,6.57
2016/09/28 08:00:00,6.57
2016/09/28 16:00:00,6.57
2016/09/29 00:00:00,6.57
2016/09/29 08:00:00,6.57
2016/09/29 16:00:00,6.57
2016/09/30 00:00:00,6.57
2016/09/30 08:00:00,6.57
2016/09/30 16:00:00,6.57
2016/10/01 00:00:00,6.57
2016/10/01 08:00:00,6.57
2016/10/01 16:00:00,6.57
2016/10/02 00:00:00,6.57
2016/10/02 08:00:00,6.57
2016/10/02 16:00:00,6.57
2016/10/03 00:00:00,6.57
2016/10/03 08:00:00,6.57
2016/10/03 16:00:00,6.57
2016/10/04 00:00:00,6.57
2016/10/04 08:00:00,6.57
2016/10/04 16:00:00,6.57
2016/10/05 00:00:00,6.57
2016/10/05 08:00:00,6.57
2016/10/05 16:00:00,6.57
2016/10/06 00:00:00,6.57
2016/10/06 08:00:00,6.57
2016/10/06 16:00:00,6.57
2016/10/07 00:00:00,6.57
2016/10/07 08:00:00,6.57
2016/10/07 16:00:00,6.57
2016/10/08 00:00:00,6.57
2016/10/08 08:00:00,6.57
2016/10/08 16:00:00,6.57
2016/10/09 00:00:00,6.57
2016/10/09 08:00:00,6.57
2016/10/09 16:00:00,6.57
2016/10/10 00:00:00,6.57
2016/10/10 08:00:00,6.57
2016/10/10 16:00:00,6.57
2016/10/11 00:00:00,6.57
2016/10/11 08:00:00,6.57
2016/10/11 16:00:00,6.57
2016/10/12 00:00:00,6.57
2016/10/12 08:00:00,6.57
2016/10/12 16:00:00,6.57
2016/10/13 00:00:00,6.57
2016/10/13 08:00:00,6.57
2016/10/13 16:00:00,6.57
2016/10/14 00:00:00,6.57
2016/10/14 08:00:00,6.57
2016/10/14 16:00:00,6.57
2016/10/15 00:00:00,6.57
2016/10/15 08:00:00,6.57
2016/10/15 16:00:00,6.57
2016/10/16 00:00:00,6.56
2016/10/16 08:00:00,6.56
2016/10/16 16:00:00,6.56
2016/10/17 00:00:00,6.56
2016/10/17 08:00:00,6.56
2016/10/17 16:00:00,6.56
2016/10/18 00:00:00,6.55
2016/10/18 08:00:00,6.55
2016/10/18 16:00:00,6.55
2016/10/19 00:00:00,6.55
2016/10/19 08:00:00,6.55
2016/10/19 16:00:00,6.55
2016/10/20 00:00:00,6.55
2016/10/20 08:00:00,6.54
2016/10/20 16:00:00,6.54
2016/10/21 00:00:00,6.54
2016/10/21 08:00:00,6.54
2016/10/21 16:00:00,6.54
2016/10/22 00:00:00,6.54
2016/10/22 08:00:00,6.54
2016/10/22 16:00:00,6.54
2016/10/23 00:00:00,6.54
2016/10/23 08:00:00,6.54
2016/10/23 16:00:00,6.54
2016/10/24 00:00:00,6.54
2016/10/24 08:00:00,6.54
2016/10/24 16:00:00,6.54
2016/10/25 00:00:00,6.54
2016/10/25 08:00:00,6.54
2016/10/25 16:00:00,6.54
2016/10/26 00:00:00,6.54
2016/10/26 08:00:00,6.54
2016/10/26 16:00:00,6.54
2016/10/27 00:00:00,6.54
2016/10/27 08:00:00,6.54
2016/10/27 16:00:00,6.54
2016/10/28 00:00:00,6.54
2016/10/28 08:00:00,6.54
2016/10/28 16:00:00,6.54
2016/10/29 00:00:00,6.54
2016/10/29 08:00:00,6.53
2016/10/29 16:00:00,6.53
2016/10/30 00:00:00,6.53
2016/10/30 08:00:00,6.53
2016/10/30 16:00:00,6.53
2016/10/31 00:00:00,6.53
2016/10/31 08:00:00,6.53
2016/10/31 16:00:00,6.53
2016/11/01 00:00:00,6.53
2016/11/01 08:00:00,6.53
2016/11/01 16:00:00,6.53
2016/11/02 00:00:00,6.53
2016/11/02 08:00:00,6.53
2016/11/02 16:00:00,6.53
2016/11/03 00:00:00,6.53
2016/11/03 08:00:00,6.53
2016/11/03 16:00:00,6.53
2016/11/04 00:00:00,6.53
2016/11/04 08:00:00,6.53
2016/11/04 16:00:00,6.53
2016/11/05 00:00:00,6.53
2016/11/05 08:00:00,6.53
2016/11/05 16:00:00,6.53
2016/11/06 00:00:00,6.53
2016/11/06 08:00:00,6.53
2016/11/06 16:00:00,6.53
2016/11/07 00:00:00,6.53
2016/11/07 08:00:00,6.52
2016/11/07 16:00:00,6.52
2016/11/08 00:00:00,6.52
2016/11/08 08:00:00,6.52
2016/11/08 16:00:00,6.52
2016/11/09 00:00:00,6.52
2016/11/09 08:00:00,6.52
2016/11/09 16:00:00,6.52
2016/11/10 00:00:00,6.52
2016/11/10 08:00:00,6.52
2016/11/10 16:00:00,6.52
2016/11/11 00:00:00,6.52
2016/11/11 08:00:00,6.51
2016/11/11 16:00:00,6.51
2016/11/12 00:00:00,6.51
2016/11/12 08:00:00,6.51
2016/11/12 16:00:00,6.51
2016/11/13 00:00:00,6.51
2016/11/13 08:00:00,6.51
2016/11/13 16:00:00,6.51
2016/11/14 00:00:00,6.51
2016/11/14 08:00:00,6.51
2016/11/14 16:00:00,6.51
2016/11/15 00:00:00,6.51
2016/11/15 08:00:00,6.51
2016/11/15 16:00:00,6.51
2016/11/16 00:00:00,6.51
2016/11/16 08:00:00,6.51
2016/11/16 16:00:00,6.51
2016/11/17 00:00:00,6.51
2016/11/17 08:00:00,6.51
2016/11/17 16:00:00,6.51
2016/11/18 00:00:00,6.51
2016/11/18 08:00:00,6.51
2016/11/18 16:00:00,6.51
2016/11/19 00:00:00,6.51
2016/11/19 08:00:00,6.51
2016/11/19 16:00:00,6.51
2016/11/20 00:00:00,6.51
2016/11/20 08:00:00,6.51
2016/11/20 16:00:00,6.51
2016/11/21 00:00:00,6.51
2016/11/21 08:00:00,6.51
2016/11/21 16:00:00,6.52
2016/11/22 00:00:00,6.52
2016/11/22 08:00:00,6.51
2016/11/22 16:00:00,6.5
2016/11/23 00:00:00,6.5
2016/11/23 08:00:00,6.49
2016/11/23 16:00:00,6.49
2016/11/24 00:00:00,6.48
2016/11/24 08:00:00,6.45
2016/11/24 16:00:00,6.39
2016/11/25 00:00:00,6.02
2016/11/25 08:00:00,5.21
2016/11/25 16:00:00,4.51
2016/11/26 00:00:00,4.18
2016/11/26 08:00:00,4.24
2016/11/26 16:00:00,4.36
2016/11/27 00:00:00,4.47
2016/11/27 08:00:00,4.55
2016/11/27 16:00:00,4.6
2016/11/28 00:00:00,4.64
2016/11/28 08:00:00,4.67
2016/11/28 16:00:00,4.7
2016/11/29 00:00:00,4.72
2016/11/29 08:00:00,4.73
2016/11/29 16:00:00,4.74
2016/11/30 00:00:00,4.75
2016/11/30 08:00:00,4.75
2016/11/30 16:00:00,4.75
2016/12/01 00:00:00,4.75
2016/12/01 08:00:00,4.75
2016/12/01 16:00:00,4.75
2016/12/02 00:00:00,4.76
2016/12/02 08:00:00,4.76
2016/12/02 16:00:00,4.76
2016/12/03 00:00:00,4.78
2016/12/03 08:00:00,4.78
2016/12/03 16:00:00,4.79
2016/12/04 00:00:00,4.8
2016/12/04 08:00:00,4.81
2016/12/04 16:00:00,4.82
2016/12/05 00:00:00,4.83
2016/12/05 08:00:00,4.84
2016/12/05 16:00:00,4.85
2016/12/06 00:00:00,4.86
2016/12/06 08:00:00,4.87
2016/12/06 16:00:00,4.88
2016/12/07 00:00:00,4.89
2016/12/07 08:00:00,4.91
2016/12/07 16:00:00,4.92
2016/12/08 00:00:00,4.93
2016/12/08 08:00:00,4.95
2016/12/08 16:00:00,4.96
2016/12/09 00:00:00,4.97
2016/12/09 08:00:00,4.98
2016/12/09 16:00:00,4.99
2016/12/10 00:00:00,5.0
2016/12/10 08:00:00,5.01
2016/12/10 16:00:00,5.03
2016/12/11 00:00:00,5.04
2016/12/11 08:00:00,5.05
2016/12/11 16:00:00,5.06
2016/12/12 00:00:00,5.07
2016/12/12 08:00:00,5.08
2016/12/12 16:00:00,5.1
2016/12/13 00:00:00,5.11
2016/12/13 08:00:00,5.13
2016/12/13 16:00:00,5.14
2016/12/14 00:00:00,5.15
2016/12/14 08:00:00,5.16
2016/12/14 16:00:00,5.17
2016/12/15 00:00:00,5.18
2016/12/15 08:00:00,5.19
2016/12/15 16:00:00,5.2
2016/12/16 00:00:00,5.22
2016/12/16 08:00:00,5.23
2016/12/16 16:00:00,5.24
2016/12/17 00:00:00,5.25
2016/12/17 08:00:00,5.26
2016/12/17 16:00:00,5.27
2016/12/18 00:00:00,5.28
2016/12/18 08:00:00,5.29
2016/12/18 16:00:00,5.3
2016/12/19 00:00:00,5.31
2016/12/19 08:00:00,5.32
2016/12/19 16:00:00,5.33
2016/12/20 00:00:00,5.34
2016/12/20 08:00:00,5.34
2016/12/20 16:00:00,5.35
2016/12/21 00:00:00,5.35
2016/12/21 08:00:00,5.36
2016/12/21 16:00:00,5.37
2016/12/22 00:00:00,5.37
2016/12/22 08:00:00,5.38
2016/12/22 16:00:00,5.38
2016/12/23 00:00:00,5.39
2016/12/23 08:00:00,5.39
2016/12/23 16:00:00,5.4
2016/12/24 00:00:00,5.41
2016/12/24 08:00:00,5.41
2016/12/24 16:00:00,5.41
2016/12/25 00:00:00,5.42
2016/12/25 08:00:00,5.42
2016/12/25 16:00:00,5.43
2016/12/26 00:00:00,5.43
2016/12/26 08:00:00,5.44
2016/12/26 16:00:00,5.45
2016/12/27 00:00:00,5.45
2016/12/27 08:00:00,5.46
2016/12/27 16:00:00,5.46
2016/12/28 00:00:00,5.47
2016/12/28 08:00:00,5.48
2016/12/28 16:00:00,5.48
2016/12/29 00:00:00,5.49
2016/12/29 08:00:00,5.49
2016/12/29 16:00:00,5.5
2016/12/30 00:00:00,5.5
2016/12/30 08:00:00,5.51
2016/12/30 16:00:00,5.51
2016/12/31 00:00:00,5.52
2016/12/31 08:00:00,5.52
2016/12/31 16:00:00,5.53
2017/01/01 00:00:00,5.53
2017/01/01 00:00:00,5.54
2017/01/02 00:00:00,5.55
2017/01/03 00:00:00,5.57
2017/01/03 00:00:00,5.56
2017/01/04 00:00:00,5.58
2017/01/05 00:00:00,5.6
2017/01/05 00:00:00,5.59
2017/01/06 00:00:00,5.62
2017/01/06 00:00:00,5.61
2017/01/07 00:00:00,5.63
2017/01/07 00:00:00,5.64
2017/01/08 00:00:00,5.64
2017/01/08 00:00:00,5.65
2017/01/09 00:00:00,5.66
2017/01/09 00:00:00,5.65
2017/01/10 00:00:00,5.67
2017/01/11 00:00:00,5.68
2017/01/11 00:00:00,5.69
2017/01/12 00:00:00,5.69
2017/01/12 00:00:00,5.7
2017/01/13 00:00:00,5.71
2017/01/13 00:00:00,5.7
2017/01/14 00:00:00,5.73
2017/01/14 00:00:00,5.72
2017/01/15 00:00:00,5.74
2017/01/15 00:00:00,5.73
2017/01/16 00:00:00,5.75
2017/01/17 00:00:00,5.76
2017/01/17 00:00:00,5.77
2017/01/18 00:00:00,5.77
2017/01/18 00:00:00,5.78
2017/01/19 00:00:00,5.8
2017/01/19 00:00:00,5.79
2017/01/20 00:00:00,5.8
2017/01/20 00:00:00,5.81
2017/01/21 00:00:00,5.82
2017/01/21 00:00:00,5.81
2017/01/22 00:00:00,5.83
2017/01/22 00:00:00,5.82
2017/01/23 00:00:00,5.84
2017/01/23 00:00:00,5.83
2017/01/24 00:00:00,5.85
2017/01/24 00:00:00,5.84
2017/01/25 00:00:00,5.86
2017/01/26 00:00:00,5.87
2017/01/26 00:00:00,5.88
2017/01/27 00:00:00,5.89
2017/01/27 00:00:00,5.88
2017/01/28 00:00:00,5.9
2017/01/28 00:00:00,5.89
2017/01/29 00:00:00,5.91
2017/01/29 00:00:00,5.9
2017/01/30 00:00:00,5.91
2017/01/30 00:00:00,5.92
2017/01/31 00:00:00,5.93
2017/01/31 00:00:00,5.92
2017/02/01 00:00:00,5.94
2017/02/01 00:00:00,5.93
2017/02/02 00:00:00,5.94
2017/02/02 00:00:00,5.95
2017/02/03 00:00:00,5.95
2017/02/04 00:00:00,5.96
2017/02/05 00:00:00,5.97
2017/02/06 00:00:00,5.98
2017/02/06 00:00:00,5.97
2017/02/07 00:00:00,5.98
2017/02/08 00:00:00,5.99
2017/02/09 00:00:00,6.0
2017/02/09 00:00:00,5.99
2017/02/10 00:00:00,6.0
2017/02/11 00:00:00,6.01
2017/02/11 00:00:00,6.0
2017/02/12 00:00:00,6.01
2017/02/13 00:00:00,6.01
2017/02/13 00:00:00,6.02
2017/02/14 00:00:00,6.02
2017/02/15 00:00:00,6.03
2017/02/16 00:00:00,6.03
2017/02/17 00:00:00,6.03
2017/02/18 00:00:00,6.04
2017/02/19 00:00:00,6.04
2017/02/20 00:00:00,6.05
2017/02/21 00:00:00,6.05
2017/02/22 00:00:00,6.06
2017/02/23 00:00:00,6.06
2017/02/24 00:00:00,6.07
2017/02/25 00:00:00,6.08
2017/02/25 00:00:00,6.07
2017/02/26 00:00:00,6.08
2017/02/27 00:00:00,6.09
2017/02/27 00:00:00,6.08
2017/02/28 00:00:00,6.09
2017/03/01 00:00:00,6.09
2017/03/01 00:00:00,6.1
2017/03/02 00:00:00,6.1
2017/03/03 00:00:00,6.11
2017/03/03 00:00:00,6.1
2017/03/04 00:00:00,6.11
2017/03/05 00:00:00,6.11
2017/03/06 00:00:00,6.12
2017/03/06 00:00:00,6.11
2017/03/07 00:00:00,6.11
2017/03/07 00:00:00,6.12
2017/03/08 00:00:00,6.12
2017/03/09 00:00:00,6.13
2017/03/10 00:00:00,6.13
2017/03/11 00:00:00,6.13
2017/03/12 00:00:00,6.14
2017/03/13 00:00:00,6.14
2017/03/14 00:00:00,6.15
2017/03/15 00:00:00,6.15
2017/03/16 00:00:00,6.16
2017/03/16 00:00:00,6.15
2017/03/17 00:00:00,6.16
2017/03/18 00:00:00,6.16
2017/03/19 00:00:00,6.16
2017/03/20 00:00:00,6.17
2017/03/21 00:00:00,6.17
2017/03/22 00:00:00,6.17
2017/03/22 00:00:00,6.15
2017/03/23 00:00:00,6.15
2017/03/24 00:00:00,6.16
2017/03/25 00:00:00,6.16
2017/03/25 00:00:00,6.15
2017/03/26 00:00:00,6.15
2017/03/27 00:00:00,6.16
2017/03/27 00:00:00,6.15
2017/03/28 00:00:00,6.15
2017/03/29 00:00:00,6.15
2017/03/30 00:00:00,6.15
2017/03/31 00:00:00,6.16
2017/03/31 00:00:00,6.15
2017/04/01 00:00:00,6.16
2017/04/02 00:00:00,6.16
2017/04/03 00:00:00,6.16
2017/04/04 00:00:00,6.16
2017/04/04 00:00:00,6.15
2017/04/05 00:00:00,6.15
2017/04/06 00:00:00,6.15
2017/04/07 00:00:00,6.15
2017/04/08 00:00:00,6.15
2017/04/09 00:00:00,6.15
2017/04/10 00:00:00,6.15
2017/04/11 00:00:00,6.15
2017/04/12 00:00:00,6.15
2017/04/13 00:00:00,6.15
2017/04/14 00:00:00,6.15
2017/04/15 00:00:00,6.15
2017/04/16 00:00:00,6.15
2017/04/17 00:00:00,6.15
2017/04/18 00:00:00,6.15
2017/04/19 00:00:00,6.15
2017/04/20 00:00:00,6.15
2017/04/21 00:00:00,6.15
2017/04/21 00:00:00,6.16
2017/04/22 00:00:00,6.15
2017/04/23 00:00:00,6.15
2017/04/24 00:00:00,6.16
2017/04/25 00:00:00,6.16
2017/04/26 00:00:00,6.16
2017/04/27 00:00:00,6.16
2017/04/28 00:00:00,6.16
2017/04/29 00:00:00,6.16
2017/04/30 00:00:00,6.17
2017/05/01 00:00:00,6.17
2017/05/02 00:00:00,6.17
2017/05/03 00:00:00,6.17
2017/05/04 00:00:00,6.17
2017/05/05 00:00:00,6.17
2017/05/06 00:00:00,6.17
2017/05/06 00:00:00,6.18
2017/05/07 00:00:00,6.17
2017/05/08 00:00:00,6.17
2017/05/09 00:00:00,6.17
2017/05/10 00:00:00,6.17
2017/05/11 00:00:00,6.17
2017/05/12 00:00:00,6.17
2017/05/13 00:00:00,6.18
2017/05/14 00:00:00,6.18
2017/05/15 00:00:00,6.18
2017/05/16 00:00:00,6.18
2017/05/17 00:00:00,6.18
2017/05/18 00:00:00,6.18
2017/05/19 00:00:00,6.18
2017/05/20 00:00:00,6.18
2017/05/21 00:00:00,6.19
2017/05/21 00:00:00,6.18
2017/05/22 00:00:00,6.19
2017/05/23 00:00:00,6.19
2017/05/24 00:00:00,6.19
2017/05/25 00:00:00,6.19
2017/05/26 00:00:00,6.19
2017/05/27 00:00:00,6.2
2017/05/27 00:00:00,6.19
2017/05/28 00:00:00,6.2
2017/05/29 00:00:00,6.2
2017/05/30 00:00:00,6.2
2017/05/31 00:00:00,6.2
2017/05/31 00:00:00,6.21
2017/06/01 00:00:00,6.21
2017/06/02 00:00:00,6.21
2017/06/03 00:00:00,6.21
2017/06/04 00:00:00,6.22
2017/06/05 00:00:00,6.22
2017/06/06 00:00:00,6.22
2017/06/07 00:00:00,6.22
2017/06/08 00:00:00,6.23
2017/06/09 00:00:00,6.23
2017/06/10 00:00:00,6.23
2017/06/11 00:00:00,6.24
2017/06/12 00:00:00,6.24
2017/06/13 00:00:00,6.24
2017/06/13 00:00:00,6.25
2017/06/14 00:00:00,6.25
2017/06/15 00:00:00,6.25
2017/06/16 00:00:00,6.26
2017/06/16 00:00:00,6.25
2017/06/17 00:00:00,6.26
2017/06/18 00:00:00,6.26
2017/06/19 00:00:00,6.27
2017/06/20 00:00:00,6.27
2017/06/21 00:00:00,6.27
2017/06/22 00:00:00,6.28
2017/06/23 00:00:00,6.28
2017/06/24 00:00:00,6.28
2017/06/24 00:00:00,6.29
2017/06/25 00:00:00,6.29
2017/06/26 00:00:00,6.3
2017/06/26 00:00:00,6.29
2017/06/27 00:00:00,6.3
2017/06/28 00:00:00,6.29
2017/06/28 00:00:00,6.3
2017/06/29 00:00:00,6.29
2017/06/30 00:00:00,6.3
2017/07/01 00:00:00,6.3
2017/07/02 00:00:00,6.3
2017/07/03 00:00:00,6.31
2017/07/04 00:00:00,6.31
2017/07/05 00:00:00,6.31
2017/07/05 00:00:00,6.32
2017/07/06 00:00:00,6.32
2017/07/07 00:00:00,6.32
2017/07/08 00:00:00,6.33
2017/07/08 00:00:00,6.32
2017/07/09 00:00:00,6.33
2017/07/10 00:00:00,6.33
2017/07/11 00:00:00,6.33
